species Genus Family Order BodyMass_g BodyLength_mm Litter_size Reproductive_mode Age_at_maturity_y First_breeding_y Longevity_max_y Activity Diet Diet_Inv Diet_Vert Diet_Scav Diet_Fruit Diet_Nect Diet_Seed Diet_Plant Fos Ter Aqu Arb Aer Verticality EcoTer EcoFresh EcoMar MajorHabitat_1 MajorHabitat_2 MajorHabitat_3 MajorHabitat_4 MajorHabitat_5 MajorHabitat_6 MajorHabitat_7 MajorHabitat_8 MajorHabitat_9 MajorHabitat_10 MajorHabitat_12 MajorHabitat_13 MajorHabitat_14 MajorHabitat_15 MajorHabitat_16 MajorHabitat_17 MajorHabitatSum HabitatBreadth PropUrbanArea PropCroplandArea PropPastureArea PropRangeLandArea AnnuMeanTemp AnnuPrecip TempSeasonality PrecipSeasonality Elevation Dispersal_km RangeSize_km2 IUCN_status Foraging_strata BMR gbif_accepted gbif_rank gbif_genus gbif_family gbif_order gbif_class gbif_phylum gbif_IUCN
"Echimys chrysurus" Echimys Echimyidae Rodentia 652.5 300 1.955 Viviparous NA NA 1.5 Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000947183 0.024852986 0.011058141 0.013602641 25.54428986 2207.743066 708.3280677 56.62109665 171.3351953 0.819 2020700 LEAST_CONCERN 3 NA "Echimys chrysurus (Zimmermann, 1780)" SPECIES Echimys Echimyidae Rodentia Mammalia Chordata LEAST_CONCERN
"Echimys saturnus" Echimys Echimyidae Rodentia 626.9 335 2 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000326321 0.003810625 0.004593883 0.0000499148 23.67200935 3388.41615 492.8485698 20.91093876 372.7055384 0.82 229900 DATA_DEFICIENT 3 NA "Echimys saturnus Thomas, 1928" SPECIES Echimys Echimyidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Echimys vieirai" Echimys Echimyidae Rodentia 509.8 245 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 0 1 NA NA NA NA NA 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000749081 0.010175291 0.001153891 0 26.04704933 2107.076667 655.1737739 51.40463451 76.5080743 0.732 157300 DATA_DEFICIENT 3 NA "Echimys vieirai Ximenes, Vivo & Percequillo, 2005" SPECIES Echimys Echimyidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Echinops telfairi" Echinops Tenrecidae Afrosoricida 180 170 5.49 Viviparous 0.762794520547945 0.923808219178082 19 Nocturnal Omnivorous 1 0 0 1 0 0 0 0 1 0 1 0 0.75 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0.000137144 0.014829308 0.268212908 0.210124771 23.87685386 752.4445669 2319.652037 106.9612082 260.4973459 2.697 254100 LEAST_CONCERN 1 68.15 "Echinops telfairi Martin, 1838" SPECIES Echinops Tenrecidae Afrosoricida Mammalia Chordata LEAST_CONCERN
"Echinosorex gymnura" Echinosorex Erinaceidae Eulipotyphla 957 400 1.875 Viviparous NA NA 7 Nocturnal Carnivorous 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 7 0.003998373 0.200276978 0.028258979 0.000000240709 25.31876855 2877.9568 364.0672088 27.95385943 234.985974 0.909 2129600 LEAST_CONCERN 1 505 "Echinosorex gymnura (Raffles, 1822)" SPECIES Echinosorex Erinaceidae Erinaceomorpha Mammalia Chordata LEAST_CONCERN
"Echiothrix centrosa" Echiothrix Muridae Rodentia 260.9 250 3 Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000827839 0.050638744 0.006076067 0 24.35694605 1967.54625 219.1591854 22.79863659 188.3781309 3.391 145200 NEAR_THREATENED 1 NA "Echiothrix centrosa Miller & Hollister, 1921" SPECIES Echiothrix Muridae Rodentia Mammalia Chordata VULNERABLE
"Echiothrix leucura" Echiothrix Muridae Rodentia 267.3 221 NA Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.005898339 0.091970592 0.012152854 0 24.62280816 2479.465767 212.9061823 31.67748472 170.1953856 3.391 60500 ENDANGERED 1 NA "Echiothrix leucura Gray, 1867" SPECIES Echiothrix Muridae Rodentia Mammalia Chordata VULNERABLE
"Echymipera clara" Echymipera Peramelidae Peramelemorphia 1236.5 340.92 2.2 Viviparous NA NA NA Nocturnal Omnivorous 1 0 0 1 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0.000271386 0.017162356 0.001987333 0.00000335251 24.56935563 2923.203424 211.7515388 24.06771706 353.4699042 1.174 350900 LEAST_CONCERN 1 NA "Echymipera clara Stein, 1932" SPECIES Echymipera Peramelidae Peramelemorphia Mammalia Chordata LEAST_CONCERN
"Echymipera davidi" Echymipera Peramelidae Peramelemorphia 950 375.82 NA Viviparous NA NA NA Nocturnal Omnivorous 1 0 0 1 0 0 0 0 1 0 0 0 0.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0.002414643 0.000246808 0 27.22433649 3753.741533 646.4055485 19.14220833 0.619752841 NA 24200 ENDANGERED 1 NA "Echymipera davidi Flannery, 1990" SPECIES Echymipera Peramelidae Peramelemorphia Mammalia Chordata ENDANGERED
"Echymipera echinista" Echymipera Peramelidae Peramelemorphia 1000 348.94 NA Viviparous NA NA NA Nocturnal Omnivorous 1 0 0 1 0 0 0 0 1 0 0 0 0.5 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0.000396298 0.009533435 0.00161839 0.00067508 23.6652778 2683.480983 677.3157125 38.92228207 484.776622 7.121 36300 DATA_DEFICIENT 1 NA "Echymipera echinista Menzies, 1990" SPECIES Echymipera Peramelidae Peramelemorphia Mammalia Chordata DATA_DEFICIENT
"Echymipera kalubu" Echymipera Peramelidae Peramelemorphia 782.2 270.27 2.0775 Viviparous NA NA 2.7 Nocturnal Omnivorous 1 0 0 1 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 3 6 0.000238041 0.021612723 0.001853129 0.000167329 23.35263462 3245.724406 413.6625485 27.33597247 500.032228 0.897 1512500 LEAST_CONCERN 1 344 "Echymipera kalubu (Fischer, 1829)" SPECIES Echymipera Peramelidae Peramelemorphia Mammalia Chordata LEAST_CONCERN
"Echymipera rufescens" Echymipera Peramelidae Peramelemorphia 1100 500 2.19 Viviparous NA NA 3.1 Nocturnal Omnivorous 1 0 0 1 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 5 0.000227602 0.021140815 0.001849974 0.026006331 23.4912542 3081.958381 484.4602244 32.52389531 484.4899193 1.145 1452000 LEAST_CONCERN 1 NA "Echymipera rufescens (Peters & Doria, 1875)" SPECIES Echymipera Peramelidae Peramelemorphia Mammalia Chordata LEAST_CONCERN
"Echymipera rufescens subsp. australis" NA NA NA NA NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 303.7 "Echymipera rufescens australis Tate, 1948" SUBSPECIES Echymipera Peramelidae Peramelemorphia Mammalia Chordata NOT_FOUND
"Echymipera rufescens subsp. rufescens" NA NA NA NA NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 541 "Echymipera rufescens rufescens" SUBSPECIES Echymipera Peramelidae Peramelemorphia Mammalia Chordata NOT_FOUND
"Ectophylla alba" Ectophylla Phyllostomidae Chiroptera 5.8 47 0.9925 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.002166177 0.072604046 0.111595516 0.000185091 24.9590281 2695.013924 693.2207308 53.8736552 204.6802382 NA 278300 NEAR_THREATENED 3 NA "Ectophylla alba H.Allen, 1892" SPECIES Ectophylla Phyllostomidae Chiroptera Mammalia Chordata NEAR_THREATENED
"Eidolon dupreanum" Eidolon Pteropodidae Chiroptera 283.8 215 1.15 Viviparous NA NA 21.832501369863 Nocturnal Herbivorous 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 3 5 0.000284771 0.02844587 0.384881357 0.058293241 22.74285842 1285.634834 1994.391975 104.6769612 538.2261086 NA 713900 VULNERABLE 3 NA "Eidolon dupreanum (Pollen, 1866)" SPECIES Eidolon Pteropodidae Chiroptera Mammalia Chordata VULNERABLE
"Eidolon helvum" Eidolon Pteropodidae Chiroptera 253.3 227 1.06 Viviparous NA NA 21.832501369863 Nocturnal Herbivorous 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 10 0.002719645 0.122291621 0.142808884 0.078347904 23.43741532 1223.047817 1687.254803 79.76552356 700.6689763 NA 13697200 NEAR_THREATENED 3 NA "Eidolon helvum (Kerr, 1792)" SPECIES Eidolon Pteropodidae Chiroptera Mammalia Chordata NEAR_THREATENED
"Eira barbara" Eira Mustelidae Carnivora 3910 680 2.07 Viviparous 1.91780821917808 2.28087671232877 22.3 Diurnal Carnivorous 0 1 0 1 0 0 0 0 1 0 0 0 0.5 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 0.002803642 0.073926081 0.062459667 0.076599818 24.12560142 1930.922508 1147.908292 58.24180616 375.7987845 2.314 15439600 LEAST_CONCERN 1 1221.3 "Eira barbara (Linnaeus, 1758)" SPECIES Eira Mustelidae Carnivora Mammalia Chordata LEAST_CONCERN
"Elaphodus cephalophus" Elaphodus Cervidae Cetartiodactyla 33500 1700 1 Viviparous 1.72978082191781 2 22.7 Crepuscular Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0.007814604 0.121277615 0.106059209 0.008321623 14.91163974 1262.952831 6696.428067 69.41395554 1160.140491 7.313 2395800 NEAR_THREATENED 1 NA "Elaphodus cephalophus Milne-Edwards, 1872" SPECIES Elaphodus Cervidae Artiodactyla Mammalia Chordata NEAR_THREATENED
"Elaphurus davidianus" Elaphurus Cervidae Cetartiodactyla 149000 2000 1.165 Viviparous 2.25037260273973 3.24931506849315 27.5 Diurnal Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 3 3 0.01336273 0.367375686 0.136312354 0.00146771 15.43247285 930.007061 9039.110956 75.94899624 30.78762529 17.634 48400 EXTINCT_IN_THE_WILD 1 NA "Elaphurus davidianus Milne-Edwards, 1866" SPECIES Elaphurus Cervidae Artiodactyla Mammalia Chordata EXTINCT_IN_THE_WILD
"Elasmotherium sibiricum" Elasmotherium Rhinocerotidae Perissodactyla 4100000 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Elasmotherium sibiricum Fischer, 1809" SPECIES Elasmotherium Rhinocerotidae Perissodactyla Mammalia Chordata NOT_EVALUATED
"Elephantulus brachyrhynchus" Elephantulus Macroscelididae Macroscelidea 47.5 115 1.5925 Viviparous NA NA 4.15833424657534 Crepuscular Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.002333485 0.077115406 0.105461854 0.132644207 21.35364193 956.4480028 2198.43716 90.18328721 1091.258965 0.193 4573800 LEAST_CONCERN 1 43.72 "Elephantulus brachyrhynchus (A.Smith, 1836)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata LEAST_CONCERN
"Elephantulus edwardii" Elephantulus Macroscelididae Macroscelidea 48 128 1.8 Viviparous NA NA 5.65833424657534 Crepuscular Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 3 0.001256324 0.035112655 0.01679197 0.39932122 16.28435368 324.5584362 4300.851702 43.58335723 776.3424414 0.204 399300 LEAST_CONCERN 1 54.28 "Elephantulus edwardii (A.Smith, 1839)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata LEAST_CONCERN
"Elephantulus fuscipes" Elephantulus Macroscelididae Macroscelidea 57 148 0.96 Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.002917519 0.140614526 0.15756605 0.009396318 23.3473569 1425.25676 1211.103048 52.47903188 886.4947758 0.219 290400 DATA_DEFICIENT 1 NA "Elephantulus fuscipes (Thomas, 1894)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata DATA_DEFICIENT
"Elephantulus fuscus" Elephantulus Macroscelididae Macroscelidea 540 125 1.2925 Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.001332191 0.087586719 0.402647365 0.080826974 23.42289821 989.7430408 2577.419418 98.82067476 426.6527798 0.21 314600 DATA_DEFICIENT 1 NA "Elephantulus fuscus (Peters, 1852)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata DATA_DEFICIENT
"Elephantulus intufi" Elephantulus Macroscelididae Macroscelidea 49.5 123 1.575 Viviparous 0.917249315068493 0.829287671232877 9.3 Crepuscular Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.000978512 0.019745827 0.018055402 0.433277056 21.18451691 383.1305679 4030.956564 100.7441283 1124.395021 0.202 1548800 LEAST_CONCERN 1 52.03 "Elephantulus intufi (A.Smith, 1836)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata LEAST_CONCERN
"Elephantulus myurus" Elephantulus Macroscelididae Macroscelidea 52.4 128 1.84 Viviparous 0.148775342465753 0.247890410958904 4.15833424657534 Cathemeral Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 3 3 0.005480021 0.102804801 0.099631325 0.275562401 19.40932403 617.3668362 3789.47556 86.63262661 1064.689931 0.23 1246300 LEAST_CONCERN 1 108.65 "Elephantulus myurus Thomas & Schwann, 1906" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata LEAST_CONCERN
"Elephantulus pilicaudus" Elephantulus Macroscelididae Macroscelidea 45 NA NA Viviparous NA NA NA NA Carnivorous 1 0 0 0 0 0 1 NA NA NA NA NA 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.0000159822 0.000764864 0 0.64716899 16.31487468 203.0132343 5324.95129 53.56290861 1190.352506 0.193 108900 DATA_DEFICIENT 1 NA "Elephantulus pilicaudus Smit, 2008" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata DATA_DEFICIENT
"Elephantulus revoilii" Elephantulus Macroscelididae Macroscelidea 32.5 148 NA Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.000482774 0.000020286 0 0.351885087 25.27089046 207.0039593 2022.081458 93.77386009 774.8242333 0.161 205700 DATA_DEFICIENT 1 NA "Elephantulus revoili (Huet, 1881)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata DATA_DEFICIENT
"Elephantulus rozeti" Elephantulus Macroscelididae Macroscelidea 48 120 2.315 Viviparous NA NA 7.2 Crepuscular Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 3 3 0.00332471 0.148781907 0.018295158 0.102685677 17.96707981 269.0888101 6610.575737 54.35152083 785.959851 0.2 1222100 LEAST_CONCERN 1 47.8 "Elephantulus rozeti (Duvernoy, 1833)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata LEAST_CONCERN
"Elephantulus rufescens" Elephantulus Macroscelididae Macroscelidea 37.5 199 1.41 Viviparous 0.169506849315068 0.394520547945205 7.9 Crepuscular Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.001170903 0.102254937 0.12284273 0.16781978 23.83289873 696.1177858 1178.68133 82.70860471 922.227028 0.216 2008600 LEAST_CONCERN 1 67.375 "Elephantulus rufescens (Peters, 1878)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata LEAST_CONCERN
"Elephantulus rupestris" Elephantulus Macroscelididae Macroscelidea 66.4 126 1.84 Viviparous NA NA 4.15833424657534 Crepuscular Carnivorous 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 3 3 0.000356757 0.004243917 0.004147318 0.4242509 18.4697269 209.6031822 4468.572076 76.22575527 967.7598675 0.231 907500 LEAST_CONCERN 1 53.17 "Elephantulus rupestris (A.Smith, 1831)" SPECIES Elephantulus Macroscelididae Macroscelidea Mammalia Chordata LEAST_CONCERN
"Elephas antiquus" Elephas Elephantidae Proboscidea 13000000 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.5 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 NA 0.006367817 0.170630541 0.059880469 0.012709055 8.268256146 686.5958786 8020.517538 28.99154504 287.6772494 NA 9595300 EXTINCT NA NA "Palaeoloxodon antiquus (Falconer & Cautley, 1847)" SPECIES Palaeoloxodon Elephantidae Proboscidea Mammalia Chordata NOT_EVALUATED
"Elephas cypriotes" Elephas Elephantidae Proboscidea 200000 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.5 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA 0.001619139 0.026128344 0.001761035 0 18.92289376 522.0339429 5586.316615 85.24128225 78.42393734 NA 84700 EXTINCT NA NA "Elephas cypriotes (Bate, 1903)" SPECIES Elephas Elephantidae Proboscidea Mammalia Chordata NOT_EVALUATED
"Elephas iolensis" Elephas Elephantidae Proboscidea 6500000 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Elephas maximus" Elephas Elephantidae Proboscidea 3160000 6500 1.205 Viviparous 9.77817534246575 13 80 Cathemeral Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 4 9 0.003872668 0.202029916 0.021978848 0.000344832 24.21099334 2240.051813 2186.641183 75.5260516 429.5468731 90.08 3218600 ENDANGERED 1 425347 "Elephas maximus Linnaeus, 1758" SPECIES Elephas Elephantidae Proboscidea Mammalia Chordata ENDANGERED
"Elephas mnaidriensis" Elephas Elephantidae Proboscidea 1102000 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Palaeoloxodon mnaidriensis (Adamas, 1874)" SPECIES Elephas Elephantidae Proboscidea Mammalia Chordata NOT_EVALUATED
"Elephas namadicus" Elephas Elephantidae Proboscidea 13000000 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Elephas naumanii" Elephas Elephantidae Proboscidea 2228435.1 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Elephas naumanni Makiyama, 1924" SPECIES Elephas Elephantidae Proboscidea Mammalia Chordata NOT_EVALUATED
"Elephas tiliensis" Elephas Elephantidae Proboscidea 809000 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Elephas tiliensis (Theodorou et al., 2007)" SPECIES Elephas Elephantidae Proboscidea Mammalia Chordata NOT_EVALUATED
"Eligmodontia bolsonensis" Eligmodontia Cricetidae Rodentia NA 94 NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA 0.000798901 0.010828335 0.004237969 0.190252602 7.473742429 316.508478 3948.082496 110.2988267 3083.09043 NA 108900 NA NA NA "Eligmodontia bolsonensis Mares, Braun, Coyner & Van Den Bussche, 2008" SPECIES Eligmodontia Cricetidae Rodentia Mammalia Chordata NOT_EVALUATED
"Eligmodontia dunaris" Eligmodontia Cricetidae Rodentia 15.5 77 NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 3 NA 0.000397363 0.000344545 0 0.00166177 17.45249113 39.23310375 2969.339431 126.0871769 452.8777932 NA 60500 NA NA NA "Eligmodontia dunaris Spotorno, Zuleta R., Walker, Manriquez S., Valladares F. & Marin, 2013" SPECIES Eligmodontia Cricetidae Rodentia Mammalia Chordata NOT_EVALUATED
"Eligmodontia hirtipes" Eligmodontia Cricetidae Rodentia 35 103 NA Viviparous NA NA NA Nocturnal NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.001385806 0.023694423 0.106315737 0.359806883 7.087991706 356.4406188 2278.62004 122.5519347 3774.557803 NA 496100 NA NA NA "Eligmodontia hirtipes (Thomas, 1902)" SPECIES Eligmodontia Cricetidae Rodentia Mammalia Chordata NOT_EVALUATED
"Eligmodontia moreni" Eligmodontia Cricetidae Rodentia 18 89 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 2 2 0.000748498 0.006390156 0.001002299 0.37692835 15.18712851 272.8380258 4923.024054 95.24184932 1339.254299 0.116 193600 LEAST_CONCERN 1 NA "Eligmodontia moreni (Thomas, 1896)" SPECIES Eligmodontia Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Eligmodontia morgani" Eligmodontia Cricetidae Rodentia 16.5 90 5.9 Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.000113159 0.001324943 0.001886591 0.16427789 7.6148392 359.3667742 4709.308248 37.28698627 786.0290659 0.111 689700 LEAST_CONCERN 1 NA "Eligmodontia morgani J.A.Allen, 1901" SPECIES Eligmodontia Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Eligmodontia puerulus" Eligmodontia Cricetidae Rodentia 28.5 95 5.12 Viviparous 0.149060273972603 0.199416438356164 0.8 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.000241087 0.001587877 0.001899048 0.145835357 4.31090119 211.5114931 3528.099592 117.0764744 3784.535045 0.121 242000 LEAST_CONCERN 1 33.6 "Eligmodontia puerulus (Philippi, 1896)" SPECIES Eligmodontia Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Eligmodontia typus" Eligmodontia Cricetidae Rodentia 17.3 88 5.68 Viviparous 0.149060273972603 0.202027397260274 0.8 Nocturnal Herbivorous 1 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 3 3 0.0003424 0.018007534 0.001409368 0.390007536 12.57292179 326.8191425 5392.526099 38.42952484 498.6001815 0.115 1403600 LEAST_CONCERN 1 29.9 "Eligmodontia typus F.Cuvier, 1837" SPECIES Eligmodontia Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Eliomys melanurus" Eliomys Gliridae Rodentia 51.8 144 4.99 Viviparous 1.50095342465753 1.56392602739726 6.2 Nocturnal Omnivorous 1 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 3 4 0.004901381 0.069656189 0.006580158 0.163086415 19.82028398 174.8904645 5811.142714 99.74241655 540.1713858 0.322 677600 LEAST_CONCERN 2 NA "Eliomys melanurus (Wagner, 1840)" SPECIES Eliomys Gliridae Rodentia Mammalia Chordata LEAST_CONCERN
"Eliomys morpheus" Eliomys Gliridae Rodentia 230 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Eliomys munbyanus" Eliomys Gliridae Rodentia 52 140 4.99 Viviparous 1.50095342465753 1.56392602739726 6.2 Nocturnal Omnivorous 1 1 0 1 0 1 0 0 1 0 1 0 0.75 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 5 7 0.004013528 0.161548807 0.019311094 0.078198026 18.4247999 284.4991435 6387.496607 62.5489099 618.7114008 0.322 1609300 LEAST_CONCERN 2 NA "Eliomys munbyanus (Pomel, 1856)" SPECIES Eliomys Gliridae Rodentia Mammalia Chordata LEAST_CONCERN
"Eliomys quercinus" Eliomys Gliridae Rodentia 115 180 4.99 Viviparous 1.50095342465753 1.61464383561644 5.5 Nocturnal Omnivorous 1 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 3 4 0.007931727 0.14935522 0.058411514 0.0000423556 9.947868204 758.1197494 6857.265831 30.47220151 401.8727899 0.322 4307600 NEAR_THREATENED 2 77 "Eliomys quercinus (Linnaeus, 1766)" SPECIES Eliomys Gliridae Rodentia Mammalia Chordata VULNERABLE
