"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "AnnuMeanTemp" "Migration_type" "Migration_dist" "MISSING_ALL_TRAITS"
"Salmo salar" "Salmo salar Linnaeus, 1758" "SPECIES" "accepted" "Salmo salar Linnaeus, 1758" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "No" "RE" "VU" "REGIONALLY_EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 16506817.0191384 750 3.956530893 0.467510023 0.20859375 0.424334804 0.81703125 0.421093263 0.244620095 0.124212585 3.076443168 20000 "fe2" 4 "ma2" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fbm" NA NA NA "dia" "long" "NO"
"Salmo salvelinoinsularis" "Salmo salvelinoinsularis Lönnberg, 1900" "SPECIES" "homotypic synonym" "Salvelinus salvelinoinsularis (Lönnberg, 1900)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Salmo schiefermuelleri" "Salmo schiefermuelleri Bloch, 1784" "SPECIES" "accepted" "Salmo schiefermuelleri Bloch, 1784" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "DD" "DATA_DEFICIENT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 440.404016625373 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salmo stomachicus" "Salmo stomachicus Günther, 1866" "SPECIES" "accepted" "Salmo stomachicus Günther, 1866" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.2691364460591 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salmo struanensis" "Salmo struanensis Maitland, 1881" "SPECIES" "homotypic synonym" "Salvelinus struanensis (Maitland, 1881)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 41.5651595955894 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salmo taimen" "Salmo taimen Pallas, 1773" "SPECIES" "homotypic synonym" "Hucho taimen (Pallas, 1773)" "Hucho" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12575494.1781752 2000 5.825453755 0.491174872 0.235668578 0.401804152 0.932309025 0.652189979 0.125040756 0.125152985 2.640111454 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salmo taleri" "Salmo taleri (Karaman, 1933)" "SPECIES" "accepted" "Salmo taleri (Karaman, 1933)" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "DD" "DATA_DEFICIENT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2185.08440448572 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salmo thingvallensis" "Salmo thingvallensis Saemundsson, 1908" "SPECIES" "homotypic synonym" "Salvelinus thingvallensis (Saemundsson, 1908)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 83.4699079233018 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salmo thymallus" "Salmo thymallus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Thymallus thymallus (Linnaeus, 1758)" "Thymallus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "CR" "LC" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2543197.7823249 600 4.758397322 0.62623673 0.432042983 0.469727328 0.5407018 0.429672819 0.314898013 0.161065146 3.632745098 NA "fe2" NA "ma2" NA "ls2" "Carnivorous" NA NA NA NA NA NA NA NA "bentic" "wc" "lith" "rheo" "rheo" "frb" NA NA NA "nom" "short" "NO"
"Salmo trutta" "Salmo trutta Linnaeus, 1758" "SPECIES" "accepted" "Salmo trutta Linnaeus, 1758" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "Yes" "NT" "LC" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6311970.7757243 1400 4.174222302 0.605609036 0.304057662 0.520692859 0.874308435 0.463962026 0.25498346 0.141035041 2.274147539 NA "fe1" NA "ma4" NA "ls1" "Omnivorous" NA NA NA NA NA NA NA NA "demersal" "wc" "lith" "rheo" "eury" "fbm" NA NA NA "nom" "long" "NO"
"Salmo trutta subsp. fario" "Salmo trutta fario Linnaeus, 1758" "SUBSPECIES" "synonym" "Salmo trutta Linnaeus, 1758" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "Yes" "NT" "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6311970.7757243 1400 4.174222302 0.605609036 0.304057662 0.520692859 0.874308435 0.463962026 0.25498346 0.141035041 2.274147539 NA "fe1" NA "ma4" NA "ls2" "Omnivorous" NA NA NA NA NA NA NA NA "demersal" "wc" "lith" "rheo" "rheo" "fbm" NA NA NA "nom" "short" "NO"
"Salmo trutta subsp. fluviatilis" NA "SUBSPECIES" NA "unresolved_accepted_19060" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" NA NA "EN" NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Salmo trutta subsp. lacustris" "Salmo trutta lacustris Linnaeus, 1758" "SUBSPECIES" "synonym" "Salmo trutta Linnaeus, 1758" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "Yes" "EN" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6311970.7757243 1400 4.174222302 0.605609036 0.304057662 0.520692859 0.874308435 0.463962026 0.25498346 0.141035041 2.274147539 NA "fe1" NA "ma5" NA "ls1" "Omnivorous" NA NA NA NA NA NA NA NA "demersal" "wc" "lith" "rheo" "eury" "fre" NA NA NA "pot" "long" "NO"
"Salmo trutta subsp. lake" NA "SUBSPECIES" NA "unresolved_accepted_19061" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" NA "EN" NA NA 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salmo trutta subsp. marinus" NA "SUBSPECIES" NA "unresolved_accepted_19062" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" NA NA "RE" NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Salmo trutta subsp. resident" NA "SUBSPECIES" NA "unresolved_accepted_19063" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" NA "RE" NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Salmo umbla" "Salmo umbla Linnaeus, 1758" "SPECIES" "homotypic synonym" "Salvelinus umbla (Linnaeus, 1758)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 22175.4662710729 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Omnivorous" NA NA NA NA NA NA NA NA "bentic" "wc" "lith" "limno" "rheo" "fre" NA NA NA "nom" NA "NO"
"Salmo wartmanni" "Salmo wartmanni Bloch, 1784" "SPECIES" "homotypic synonym" "Coregonus wartmanni (Bloch, 1784)" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 517.865571712522 NA NA NA NA NA NA NA NA NA NA NA NA NA "ma3" NA "ls3" NA NA NA NA NA NA NA NA NA "pelagic" "wc" NA NA "limno" "fre" NA NA NA "nom" NA "NO"
"Salmo willoughbii" "Salmo willoughbii Günther, 1862" "SPECIES" "homotypic synonym" "Salvelinus willoughbii (Günther, 1862)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15.6831700159254 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus alpinus" "Salvelinus alpinus (Linnaeus, 1758)" "SPECIES" "accepted" "Salvelinus alpinus (Linnaeus, 1758)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7877555.98799283 310 4.256032317 0.640026718 0.271921287 0.54224371 0.747663551 0.477158943 0.324259677 0.168286183 2.865442308 6000 "fe1" 4 "ma4" 6 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "limno" "fbm" NA NA NA "dia" NA "NO"
"Salvelinus colii" "Salvelinus colii (Günther, 1863)" "SPECIES" "accepted" "Salvelinus colii (Günther, 1863)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2634.15069549298 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus evasus" "Salvelinus evasus Freyhof & Kottelat, 2005" "SPECIES" "accepted" "Salvelinus evasus Freyhof & Kottelat, 2005" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 45.3893237089387 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus faroensis" "Salvelinus faroensis Joensen & Tåning, 1970" "SPECIES" "accepted" "Salvelinus faroensis Joensen & Tåning, 1970" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Salvelinus fimbriatus" "Salvelinus fimbriatus Regan, 1908" "SPECIES" "accepted" "Salvelinus fimbriatus Regan, 1908" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1225.28194375617 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus fontinalis" "Salvelinus fontinalis (Mitchill, 1814)" "SPECIES" "accepted" "Salvelinus fontinalis (Mitchill, 1814)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "NEO" NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4503559 860 3.471882099 0.6354576 0.320154569 0.56764812 0.937220636 0.438863261 0.277230417 0.153272033 2.280604817 6811 "fe1" 4 "ma2" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" NA NA NA "dia" "short" "NO"
"Salvelinus gracillimus" "Salvelinus gracillimus Regan, 1909" "SPECIES" "accepted" "Salvelinus gracillimus Regan, 1909" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1677.76820658435 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus grayi" "Salvelinus grayi (Günther, 1862)" "SPECIES" "accepted" "Salvelinus grayi (Günther, 1862)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.2691364460591 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus inframundus" "Salvelinus inframundus Regan, 1909" "SPECIES" "accepted" "Salvelinus inframundus Regan, 1909" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "DD" "DATA_DEFICIENT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12568.2563859305 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus killinensis" "Salvelinus killinensis (Günther, 1866)" "SPECIES" "accepted" "Salvelinus killinensis (Günther, 1866)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2397.74180699846 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus lepechini" "Salvelinus lepechini (Gmelin, 1789)" "SPECIES" "accepted" "Salvelinus lepechini (Gmelin, 1789)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 454146.641996384 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus lonsdalii" "Salvelinus lonsdalii Regan, 1909" "SPECIES" "accepted" "Salvelinus lonsdalii Regan, 1909" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2342.90087260319 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus mallochi" "Salvelinus mallochi Regan, 1909" "SPECIES" "accepted" "Salvelinus mallochi Regan, 1909" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11348.6306784933 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus maxillaris" "Salvelinus maxillaris Regan, 1909" "SPECIES" "accepted" "Salvelinus maxillaris Regan, 1909" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14704.2513619403 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus murta" "Salvelinus murta (Saemundsson, 1908)" "SPECIES" "accepted" "Salvelinus murta (Saemundsson, 1908)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 83.4699079233018 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus namaycush" "Salvelinus namaycush (Walbaum, 1792)" "SPECIES" "accepted" "Salvelinus namaycush (Walbaum, 1792)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "NEO" NA NA NA "NOT_APPLICABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10505362 1250 4.850792773 0.642957227 0.329173077 0.478585914 1.014865385 0.479351032 0.242920354 0.16313325 3.656679023 11500 "fe1" 8 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 "bentic" "wc" "lith" "limno" "rheo" "fre" NA NA NA "nom" NA "NO"
"Salvelinus neocomensis" "Salvelinus neocomensis Freyhof & Kottelat, 2005" "SPECIES" "accepted" "Salvelinus neocomensis Freyhof & Kottelat, 2005" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" NA "Yes" "RE" "EX" "EXTINCT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 209.106437479521 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus obtusus" "Salvelinus obtusus Regan, 1908" "SPECIES" "accepted" "Salvelinus obtusus Regan, 1908" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 671.539621282424 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus perisii" "Salvelinus perisii (Günther, 1865)" "SPECIES" "accepted" "Salvelinus perisii (Günther, 1865)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3571.29374536727 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus profundus" "Salvelinus profundus (Schillinger, 1901)" "SPECIES" "accepted" "Salvelinus profundus (Schillinger, 1901)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" NA "Yes" "CR" "EX" "EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 517.865571712522 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus salvelinoinsularis" "Salvelinus salvelinoinsularis (Lönnberg, 1900)" "SPECIES" "accepted" "Salvelinus salvelinoinsularis (Lönnberg, 1900)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Salvelinus struanensis" "Salvelinus struanensis (Maitland, 1881)" "SPECIES" "accepted" "Salvelinus struanensis (Maitland, 1881)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 41.5651595955894 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus thingvallensis" "Salvelinus thingvallensis (Saemundsson, 1908)" "SPECIES" "accepted" "Salvelinus thingvallensis (Saemundsson, 1908)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 83.4699079233018 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus umbla" "Salvelinus umbla (Linnaeus, 1758)" "SPECIES" "accepted" "Salvelinus umbla (Linnaeus, 1758)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 22175.4662710729 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Omnivorous" NA NA NA NA NA NA NA NA "bentic" "wc" "lith" "limno" "rheo" "fre" NA NA NA "nom" NA "NO"
"Salvelinus willoughbii" "Salvelinus willoughbii (Günther, 1862)" "SPECIES" "accepted" "Salvelinus willoughbii (Günther, 1862)" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15.6831700159254 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Salvelinus youngeri" "Salvelinus youngeri Friend, 1956" "SPECIES" "accepted" "Salvelinus youngeri Friend, 1956" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3029.04299230539 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
