"species" "scientificName" "taxonRank" "gbif_status" "gbif_accepted" "genus" "family" "order" "class" "phylum" "group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Foraging_strata" "BMR"
"Sorex granarius" "Sorex granarius Miller, 1910" "SPECIES" "accepted" "Sorex granarius Miller, 1910" "Sorex" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 181500 6.3 67 5.645 "Viviparous" NA NA 3 "Cathemeral" "Carnivorous" 1 0 1 0 0 0 0 0.5 4 4 0.013888897 0.101190146 0.06127889 0 13.47895026 1076.438361 4791.849357 46.80159943 470.8006387 0.543 1 NA
"Sorex isodon" "Sorex isodon Turov, 1924" "SPECIES" "accepted" "Sorex isodon Turov, 1924" "Sorex" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 0 1 NA NA 0 14507900 9.4 83 7.09 "Viviparous" NA NA NA "Cathemeral" "Carnivorous" 1 0 1 0 0 0 0 0.5 2 3 0.000657354 0.029566631 0.01162407 0.018433388 -2.16507545 495.6940674 13678.81503 59.37732647 457.8175465 0.751 1 NA
"Sorex isodon subsp. ruthenus" "Sorex isodon ruthenus Stroganov, 1936" "SUBSPECIES" "accepted" "Sorex isodon ruthenus Stroganov, 1936" "Sorex" "Soricidae" "Soricomorpha" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sorex leucodon" "Sorex leucodon Hermann, 1780" "SPECIES" "homotypic synonym" "Crocidura leucodon (Hermann, 1780)" "Crocidura" "Soricidae" "Soricomorpha" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sorex minutissimus" "Sorex minutissimus Zimmermann, 1780" "SPECIES" "accepted" "Sorex minutissimus Zimmermann, 1780" "Sorex" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 1 1 NA NA NA NA NA NA 0 0 NA NA 0 19952900 2.5 55 8.99 "Viviparous" NA NA NA "Cathemeral" "Carnivorous" 1 0 1 0 0 0 0 0.5 2 4 0.000610261 0.036284256 0.012595614 0.034261569 -3.113618154 449.2043711 13929.30003 58.25472179 448.9250439 0.342 1 NA
"Sorex minutus" "Sorex minutus Linnaeus, 1766" "SPECIES" "accepted" "Sorex minutus Linnaeus, 1766" "Sorex" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "LC" "LC" "VULNERABLE" 1 0 0 1 1 1 1 0 0 1 0 1 1 NA NA NA NA NA NA 1 1 NA NA 1 17569200 4.5 64 5.9725 "Viviparous" 0.897679452054795 0.791643835616438 2 "Crepuscular" "Carnivorous" 1 0 1 0 0 0 0 0.25 6 8 0.003383854 0.100947037 0.034764735 0.041663068 3.600017587 590.0705902 10024.90394 38.2082452 420.0399782 0.445 1 41.6233333333333
"Sorex pachyurus subsp. pachyurus" "Sorex pachyurus Kuster, 1835" "SUBSPECIES" NA "unresolved_accepted_20035" "Sorex" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sorex pulchellum" "Sorex pulchellum Lichtenstein, 1823" "SPECIES" "homotypic synonym" "Diplomesodon pulchellum (Lichtenstein, 1823)" "Diplomesodon" "Soricidae" "Soricomorpha" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sorex russula" "Sorex russula Hermann, 1780" "SPECIES" "homotypic synonym" "Crocidura russula (Hermann, 1780)" "Crocidura" "Soricidae" "Soricomorpha" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sorex russula subsp. russula" "Sorex russula Hermann, 1780" "SUBSPECIES" "synonym" "Crocidura russula (Hermann, 1780)" "Sorex" "Soricidae" "Soricomorpha" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sorex samniticus" "Sorex samniticus Altobello, 1926" "SPECIES" "accepted" "Sorex samniticus Altobello, 1926" "Sorex" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 0 1 NA NA 0 363000 8.3 87 6.56 "Viviparous" 0.893068493150685 0.950602739726027 3.2 "Cathemeral" "Carnivorous" 1 0 1 0 0 0 0 0.5 2 2 0.012632852 0.165981484 0.054243386 0 13.71661448 783.7052395 6407.485653 30.64837503 339.2043254 0.618 1 NA
"Sorex suaveolens" "Sorex suaveolens Pallas, 1811" "SPECIES" "homotypic synonym" "Crocidura suaveolens (Pallas, 1811)" "Crocidura" "Soricidae" "Soricomorpha" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sorex tundrensis" "Sorex tundrensis Merriam, 1900" "SPECIES" "accepted" "Sorex tundrensis Merriam, 1900" "Sorex" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 0 0 0 1 0 1 1 NA NA NA NA NA NA 0 0 NA NA 0 19251100 7.7 85 7.695 "Viviparous" 0.953605479452055 1.00018082191781 1.5 "Cathemeral" "Carnivorous" 1 0 1 0 0 0 0 0.5 3 6 0.00046957 0.029073834 0.010519109 0.041354557 -4.454880598 409.5019234 14392.48046 62.44196723 476.5216789 0.075 1 NA
"Sousa chinensis" "Sousa chinensis (Osbeck, 1765)" "SPECIES" "accepted" "Sousa chinensis (Osbeck, 1765)" "Sousa" "Delphinidae" "Cetartiodactyla" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA NA "VULNERABLE" 0 1 1 0 1 1 0 0 1 0 0 0 0 NA NA NA NA NA NA 0 0 NA NA 1 24962300 279999.99 2500 1 "Viviparous" 9.50650684931507 10.5072739726027 24.95 NA NA NA NA NA NA NA NA NA 0.5 2 NA 0.001706246 0.04507414 0.027004598 0.008843843 25.41869864 2203.742511 1219.803809 56.53596548 110.2729748 NA NA NA
"Spalax arenarius" "Spalax arenarius Reshetnik, 1939" "SPECIES" "accepted" "Spalax arenarius Reshetnik, 1939" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "EN" "ENDANGERED" 1 0 0 1 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 0 0 NA NA 0 60500 470 350 2.76 "Viviparous" NA NA 2 "Nocturnal" NA NA NA NA NA NA NA NA 0.25 1 NA 0.003632477 0.143917351 0.050547016 0.010057157 11.01920168 408.847027 8601.126756 17.67397148 16.06306923 0.7 NA NA
"Spalax giganteus" "Spalax giganteus Nehring, 1898" "SPECIES" "accepted" "Spalax giganteus Nehring, 1898" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "Yes" NA "VU" "LEAST_CONCERN" 1 0 0 1 1 0 1 0 0 0 0 1 0 NA NA NA NA NA NA 0 1 NA NA 0 121000 211.245 350 NA "Viviparous" NA NA NA "Nocturnal" NA NA NA NA NA NA NA NA 0.25 2 NA 0.002715765 0.137629811 0.06745237 0.182962924 11.23258977 367.5550239 9129.083394 30.02996469 294.8757493 0.451 NA NA
"Spalax graecus" "Spalax graecus Nehring, 1898" "SPECIES" "accepted" "Spalax graecus Nehring, 1898" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "Yes" NA "NT" "VULNERABLE" 1 0 0 1 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 1 0 NA NA 0 181500 470 270 2.76 "Viviparous" NA NA 2 "Cathemeral" NA NA NA NA NA NA NA NA 0.25 2 NA 0.005885911 0.251827407 0.084540806 0 9.385019165 653.2532227 8284.482374 37.63794975 378.1018037 0.7 NA NA
"Spalax graecus subsp. graecus" "Spalax graecus graecus Nehring, 1898" "SUBSPECIES" NA "unresolved_accepted_20043" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Spalax graecus subsp. istricus" "Spalax graecus istricus (Mehely, 1909)" "SUBSPECIES" "synonym" "Spalax graecus Nehring, 1898" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA "VULNERABLE" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 470 NA 2.76 "Viviparous" NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.7 NA NA
"Spalax leucodon" "Spalax leucodon Nordmann, 1840" "SPECIES" "accepted" "Spalax leucodon Nordmann, 1840" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "DATA_DEFICIENT" 1 0 0 1 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 1 0 NA NA 0 968000 120.4 204 NA "Viviparous" NA NA NA "Diurnal" NA NA NA NA NA NA NA NA 0 2 NA 0.005365481 0.229189608 0.08210948 0.001874896 11.04335255 669.4582605 7780.413704 29.44316648 399.7909252 NA NA 130.05
"Spalax microphthalmus" "Spalax microphthalmus Guldenstaedt, 1770" "SPECIES" "accepted" "Spalax microphthalmus Guldenstaedt, 1770" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 1 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 0 0 NA NA 0 1076900 470 350 2.76 "Viviparous" NA NA 2 "Nocturnal" NA NA NA NA NA NA NA NA 0.25 1 NA 0.004230565 0.31113341 0.084751361 0.02523054 7.969150192 538.3421335 10010.28415 23.04770966 170.7342156 0.7 NA NA
"Spalax nehringi" "Spalax nehringi (Satunin, 1898)" "SPECIES" "accepted" "Spalax nehringi (Satunin, 1898)" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 1 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 0 0 NA NA 0 907500 208 270 NA "Viviparous" NA NA NA "Nocturnal" NA NA NA NA NA NA NA NA 0.25 1 NA 0.005540389 0.175775707 0.070478453 0.010827792 10.70146794 576.2716189 7939.711201 50.00285891 1146.902508 NA NA NA
"Spalax polonicus" "Spalax polonicus Méhely, 1909" "SPECIES" "heterotypic synonym" "Spalax zemni (Erxleben, 1777)" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Spalax zemni" "Spalax zemni (Erxleben, 1777)" "SPECIES" "accepted" "Spalax zemni (Erxleben, 1777)" "Spalax" "Spalacidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 1 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 0 0 NA NA 0 326700 470 350 2.76 "Viviparous" NA NA 2 "Nocturnal" NA NA NA NA NA NA NA NA 0.25 1 NA 0.004988252 0.340584737 0.068371675 0.003565375 8.624451651 563.291699 8777.71953 31.99944029 164.0439232 0.7 NA NA
"Spermophilus citellus" "Spermophilus citellus (Linnaeus, 1766)" "SPECIES" "accepted" "Spermophilus citellus (Linnaeus, 1766)" "Spermophilus" "Sciuridae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "Yes" NA "VU" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 1 0 NA NA 0 883300 290 232 6.24 "Viviparous" 0.86027397260274 0.880164383561644 6.7 "Diurnal" "Herbivorous" 1 0 0 0 0 1 1 0.5 2 3 0.007143184 0.266811179 0.071015518 0.00068492 10.63202014 615.9165118 7925.378331 29.70588865 268.5022341 0.471 1 239.4
"Spermophilus fulvus" "Spermophilus fulvus (Lichtenstein, 1823)" "SPECIES" "accepted" "Spermophilus fulvus (Lichtenstein, 1823)" "Spermophilus" "Sciuridae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 0 0 NA NA 0 3182300 596 360 5.995 "Viviparous" NA NA NA "Diurnal" "Herbivorous" 1 0 0 0 0 1 1 0.5 2 2 0.001030907 0.040949984 0.008246472 0.388391277 10.32444976 197.625852 11930.78267 42.66272489 234.1526993 0.862 1 NA
"Spermophilus major" "Spermophilus major (Pallas, 1778)" "SPECIES" "accepted" "Spermophilus major (Pallas, 1778)" "Spermophilus" "Sciuridae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 0 0 NA NA 0 1052700 786 340 7.5 "Viviparous" NA NA 1.08333424657534 "Diurnal" "Herbivorous" 1 0 0 0 0 1 1 0.5 1 1 0.002207757 0.220564399 0.072790719 0.057137949 3.65026691 423.6257641 12110.92166 37.27665008 211.4346824 0.491 1 NA
"Spermophilus pygmaeus" "Spermophilus pygmaeus (Pallas, 1778)" "SPECIES" "accepted" "Spermophilus pygmaeus (Pallas, 1778)" "Spermophilus" "Sciuridae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 0 0 NA NA 0 2444200 136 260 7.235 "Viviparous" NA NA 7.1 "Diurnal" "Herbivorous" 1 0 0 0 0 1 1 0.5 1 1 0.001251405 0.110679621 0.028766366 0.327240554 7.663561108 285.5120188 12055.68863 23.87567065 148.6182316 0.354 1 NA
"Spermophilus suslicus" "Spermophilus suslicus (Güldenstaedt, 1770)" "SPECIES" "accepted" "Spermophilus suslicus (Güldenstaedt, 1770)" "Spermophilus" "Sciuridae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA 1 0 NA NA 0 1270500 252 260 5.745 "Viviparous" 1.00063561643836 1.06501917808219 2.325 "Diurnal" "Herbivorous" 1 0 0 0 0 1 1 0.5 2 3 0.004122339 0.298118744 0.080390467 0.003816183 6.970942462 548.5748398 9852.071162 27.32580913 163.9330597 0.497 1 NA
"Stenella coeruleoalba" "Stenella coeruleoalba (Meyen, 1833)" "SPECIES" "accepted" "Stenella coeruleoalba (Meyen, 1833)" "Stenella" "Delphinidae" "Cetartiodactyla" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "DD" "LEAST_CONCERN" 0 0 1 0 0 1 0 0 1 0 0 0 0 NA NA NA NA NA NA 0 0 NA NA 0 269721100 122950 3000 1.5 "Viviparous" 7.89251232876712 8.77267123287671 57.5 "Cathemeral" NA NA NA NA NA NA NA NA 0.5 2 NA 0.000402783 0.007983811 0.003617833 0.016774044 22.70726606 1483.833768 2875.850861 54.03105478 29.08647413 NA NA NA
"Steno bredanensis" "Steno bredanensis (G.Cuvier, 1828)" "SPECIES" "accepted" "Steno bredanensis (G.Cuvier, 1828)" "Steno" "Delphinidae" "Cetartiodactyla" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA NA "LEAST_CONCERN" 0 0 1 0 0 1 0 0 1 0 0 0 0 NA NA NA NA NA NA 0 0 NA NA 0 220365200 118250 2750 NA "Viviparous" 10 NA 48 "Cathemeral" NA NA NA NA NA NA NA NA 0.5 2 NA 0.000417366 0.006882351 0.004068107 0.0013629 24.16001621 1948.326967 1840.991341 54.78506998 16.42058631 NA NA NA
"Stylodipus telum" "Stylodipus telum (Lichtenstein, 1823)" "SPECIES" "accepted" "Stylodipus telum (Lichtenstein, 1823)" "Stylodipus" "Dipodidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 1 1 0 0 0 0 0 0 0 0 NA NA NA NA NA NA 0 0 NA NA 0 2480500 80 133 3.3675 "Viviparous" NA NA NA "Nocturnal" "Herbivorous" 0 0 0 0 0 1 1 0.25 1 1 0.000479934 0.028523105 0.007068754 0.344809586 8.402931179 201.8378164 12307.91526 30.41979125 286.7630241 0.22 1 NA
"Suncus etruscus" "Suncus etruscus (Savi, 1822)" "SPECIES" "accepted" "Suncus etruscus (Savi, 1822)" "Suncus" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "InfoSpecies" "INN" "No" "CR" "LC" "LEAST_CONCERN" 1 0 0 1 1 0 1 0 0 0 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 8082800 2.1 51 3.9775 "Viviparous" 0.625397260273973 1.07465753424658 3.24166575342466 "Nocturnal" "Carnivorous" 1 1 1 0 0 0 0 0.25 4 14 0.00598036 0.165095531 0.0595947 0.041859545 19.25851602 1083.559528 4735.14139 72.54627998 540.8059915 0.336 1 10.185
"Suncus etruscus subsp. etruscus" "Suncus etruscus etruscus (Savi, 1822)" "SUBSPECIES" NA "unresolved_accepted_20634" "Suncus" "Soricidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Suncus etruscus subsp. pachyurus" "Suncus etruscus pachyurus (Kuster, 1835)" "SUBSPECIES" "homotypic synonym" "Crocidura pachyura (Kuster, 1835)" "Crocidura" "Soricidae" "Soricomorpha" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sus scrofa" "Sus scrofa Linnaeus, 1758" "SPECIES" "accepted" "Sus scrofa Linnaeus, 1758" "Sus" "Suidae" "Artiodactyla" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "LC" "LC" "CRITICALLY_ENDANGERED" 1 0 0 0 1 1 1 0 1 1 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 35513500 101052.1 2000 5.04375 "Viviparous" 0.915068493150685 0.854794520547945 27 "Cathemeral" "Herbivorous" 1 1 1 0 0 1 1 0.5 8 28 0.005058991 0.167688998 0.04886171 0.086568087 12.89428568 774.834173 8299.204734 67.01207527 652.0812005 15.739 1 20611.75
"Sus scrofa subsp. majori" "Sus scrofa majori De Beaux & Festa, 1927" "SUBSPECIES" "accepted" "Sus scrofa majori De Beaux & Festa, 1927" "Sus" "Suidae" "Artiodactyla" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sus scrofa subsp. meridionalis" "Sus scrofa meridionalis Forsyth Major, 1882" "SUBSPECIES" "accepted" "Sus scrofa meridionalis Forsyth Major, 1882" "Sus" "Suidae" "Artiodactyla" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sus scrofa subsp. scrofa" "Sus scrofa scrofa" "SUBSPECIES" "accepted" "Sus scrofa scrofa Linnaeus, 1758" "Sus" "Suidae" "Artiodactyla" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA "NOT_APPLICABLE" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sylvaemus fulvipectus" "Sylvaemus fulvipectus Ognev, 1924" "SPECIES" "homotypic synonym" "Apodemus witherbyi (Thomas, 1902)" "Apodemus" "Muridae" "Rodentia" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Sylvilagus floridanus" "Sylvilagus floridanus (J.A.Allen, 1890)" "SPECIES" "accepted" "Sylvilagus floridanus (J.A.Allen, 1890)" "Sylvilagus" "Leporidae" "Lagomorpha" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "NEO" NA NA NA "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 9510600 1172.8 430 4.81 "Viviparous" 0.336986301369863 0.368630136986301 9.8 "Crepuscular" "Herbivorous" 0 0 0 0 0 0 1 0.5 9 20 0.011124523 0.155882191 0.080188496 0.114774717 15.61148202 995.5395931 6800.418724 47.2344807 522.4232281 1.16 1 557.2
"Tadarida teniotis" "Tadarida teniotis (Rafinesque, 1814)" "SPECIES" "accepted" "Tadarida teniotis (Rafinesque, 1814)" "Tadarida" "Molossidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "NT" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 1 0 0 1 1 0 NA NA NA NA NA NA 1 1 NA NA 0 7247900 27 92 0.99 "Viviparous" 1.00068493150685 1.12534246575342 13 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 6 8 0.005667195 0.149767123 0.047483584 0.068339558 14.35217599 550.8652617 7127.809192 54.95221749 816.9017032 NA 4 34.4
"Talpa caeca" "Talpa caeca Savi, 1822" "SPECIES" "accepted" "Talpa caeca Savi, 1822" "Talpa" "Talpidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "Yes" "NT" "LC" "LEAST_CONCERN" 1 0 0 1 1 0 0 0 0 0 0 1 1 NA NA NA NA NA NA 1 0 NA NA 0 556600 71.08 140 NA "Viviparous" NA NA NA "Cathemeral" NA NA NA NA NA NA NA NA 0 3 NA 0.012010997 0.144981593 0.069338291 0 11.97759006 917.2294896 6653.160019 30.24887872 562.743193 1.779 NA NA
"Talpa europaea" "Talpa europaea Linnaeus, 1758" "SPECIES" "accepted" "Talpa europaea Linnaeus, 1758" "Talpa" "Talpidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 0 0 1 1 0 1 0 0 0 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 8094900 110.415 159 3.99 "Viviparous" 0.893586301369863 1 7 "Cathemeral" NA NA NA NA NA NA NA NA 0 4 NA 0.006063491 0.141337862 0.052214848 0.000670752 6.732689946 687.6093359 8423.040145 29.32689686 248.2234404 2.208 NA NA
"Talpa levantis" "Talpa levantis Thomas, 1906" "SPECIES" "accepted" "Talpa levantis Thomas, 1906" "Talpa" "Talpidae" "Eulipotyphla" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 1 1 0 0 0 0 0 0 1 1 NA NA NA NA NA NA 1 0 NA NA 0 1185800 71.08 140 NA "Viviparous" NA NA NA "Cathemeral" NA NA NA NA NA NA NA NA 0 3 NA 0.006562422 0.152275169 0.078387025 0.042067753 10.19461622 670.3711955 7992.709821 39.47089434 1007.951108 1.779 NA NA
