"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Life_type1" "Life_type2" "Life_type3" "Life_type4" "Life_type5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "CH_status" "MISSING_ALL_TRAITS"
"Acarospora complanata" "Acarospora complanata H.Magn." "SPECIES" "accepted" "Acarospora complanata H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 13068980.1221298 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 102.56 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.6 2.36 4.44 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.666666666666667 0.697777777777778 0.782222222222222 0.511111111111111 0.385 "NE" "YES"
"Acarospora discreta" "Acarospora discreta (Ach.) Arnold" "SPECIES" "accepted" "Acarospora discreta (Ach.) Arnold" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 12971786.0635199 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 93.28 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9.4 2.8 5.8 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.657777777777778 0.697777777777778 0.844444444444445 0.515555555555555 0.325 "NE" "YES"
"Acarospora epilutescens" "Acarospora epilutescens Zahlbr." "SPECIES" "synonym" "Acarospora schleicheri (Ach.) A.Massal." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "VU" NA NA 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 12177954.5658652 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "epruinose, pruinose" "absent" 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "present" "absent, present" 1 0 0 1 1 1 0 0 "present" 100 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 13.36 3.04 9.48 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 0.737777777777778 0.537777777777778 0.813333333333333 0.471111111111111 0.15 "VU" "NO"
"Acarospora epithallina" "Acarospora epithallina H.Magn." "SPECIES" "accepted" "Acarospora epithallina H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 NA 11181793.8842753 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 98.88 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9.64 2.44 6.04 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.684444444444445 0.76 0.8 0.555555555555555 0.41 "NE" "YES"
"Acarospora erythrophora" "Acarospora erythrophora H.Magn." "SPECIES" "synonym" "Pleopsidium chlorophanum (Wahlenb.) Zopf" "Pleopsidium" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA "NE" NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 13301464.6291369 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 32 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 4.92 1.16 2.4 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 0.555555555555556 0.111111111111111 0.666666666666667 0.222222222222222 0 "NE" "NO"
"Acarospora freyii" "Acarospora freyii H.Magn." "SPECIES" "accepted" "Acarospora freyii H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 12662909.7636751 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 0 0 0 0 "present" 76.32 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.72 2.96 5.8 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.626666666666667 0.675555555555555 0.755555555555556 0.528888888888889 0.35 "NE" "YES"
"Acarospora fuscata" "Acarospora fuscata (Ach.) Arnold" "SPECIES" "accepted" "Acarospora fuscata (Ach.) Arnold" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA "NE" NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 NA 12381695.7403846 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 "absent, present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 101.28 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9.68 2.52 5.8 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 0.888888888888889 1 1 0.444444444444444 0.625 "NE" "NO"
"Acarospora gallica" "Acarospora gallica H.Magn." "SPECIES" "accepted" "Acarospora gallica H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "REGIONALLY_EXTINCT" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 13485617.0807959 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 "absent, present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 82.88 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8 2.2 5.04 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 0.76 0.835555555555556 0.84 0.475555555555556 0.46 "NE" "NO"
"Acarospora germanica" "Acarospora germanica H.Magn." "SPECIES" "accepted" "Acarospora germanica H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 10194787.8123128 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 94.56 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 10.2 2.28 6.6 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.648888888888889 0.733333333333333 0.848888888888889 0.515555555555555 0.345 "NE" "YES"
"Acarospora glaucocarpa" "Acarospora glaucocarpa (Ach.) Arnold" "SPECIES" "accepted" "Acarospora glaucocarpa (Ach.) Arnold" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA "NE" NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 NA 15275609.2600404 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose, pruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 0 0 0 0 "present" 56 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.4 2.2 4.36 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 1 0.666666666666667 1 1 0.888888888888889 0.5 "NE" "NO"
"Acarospora heufleriana" "Acarospora heufleriana Körb." "SPECIES" "accepted" "Acarospora heufleriana Körb." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 NA 10407683.5964595 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose, pruinose" "absent" 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 "absent, present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 100 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.8 2.36 5.8 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 0.755555555555556 0.777777777777778 0.88 0.493333333333333 0.525 "NE" "NO"
"Acarospora hilaris" "Acarospora hilaris (Dufour) Hue" "SPECIES" "accepted" "Acarospora hilaris (Dufour) Hue" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 13987667.9549486 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent, present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 106.56 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.52 2.36 4.52 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 0.693333333333334 0.751111111111111 0.817777777777778 0.515555555555556 0.43 "NE" "NO"
"Acarospora hospitans" "Acarospora hospitans H.Magn." "SPECIES" "accepted" "Acarospora hospitans H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 10833475.1647529 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 98.88 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9.36 2.72 5.96 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 0.693333333333334 0.671111111111111 0.8 0.44 0.41 "NE" "NO"
"Acarospora imbricatula" "Acarospora imbricatula H.Magn., 1954" "SPECIES" "accepted" "Acarospora imbricatula H.Magn., 1954" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 15324206.2893454 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 106.88 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9.4 2.756 6.68 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.68 0.782222222222222 0.817777777777778 0.613333333333334 0.43 "NE" "YES"
"Acarospora impressula" "Acarospora impressula Th.Fr." "SPECIES" "accepted" "Acarospora impressula Th.Fr." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "VULNERABLE" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 11656182.4818737 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent, present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 80.8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.52 2.72 5.64 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 0.72 0.635555555555555 0.875555555555556 0.431111111111111 0.355 "NE" "NO"
"Acarospora insolata" "Acarospora insolata H.Magn." "SPECIES" "accepted" "Acarospora insolata H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "DATA_DEFICIENT" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 12265994.0148478 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 74.56 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.88 2.56 5.52 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 1 "G" 0 0 0 0 0 0 0 1 0 0.724444444444445 0.795555555555556 0.902222222222222 0.44 0.47 "NE" "NO"
"Acarospora irregularis" "Acarospora irregularis H.Magn." "SPECIES" "accepted" "Acarospora irregularis H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13193836.4572939 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 78.72 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9 3.316 5.96 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.662222222222222 0.68 0.804444444444444 0.568888888888889 0.35 "NE" "YES"
"Acarospora laqueata" "Acarospora laqueata (Stizenb.) Stizenb. ex Flagey" "SPECIES" "accepted" "Acarospora laqueata (Stizenb.) Stizenb. ex Flagey" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 10620579.3806062 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 78.24 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9.96 2.76 6.84 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.653333333333334 0.64 0.755555555555556 0.515555555555555 0.41 "NE" "YES"
"Acarospora macrospora" "Acarospora macrospora A.Massal. ex Bagl." "SPECIES" "accepted" "Acarospora macrospora A.Massal. ex Bagl." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA "NE" NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 NA 13108422.5418074 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose, pruinose" "absent" 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 77.44 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.6 2.48 4.68 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 1 0.666666666666667 1 1 0.888888888888889 0.5 "NE" "NO"
"Acarospora melaplaca" "Acarospora melaplaca Arnold" "SPECIES" "accepted" "Acarospora melaplaca Arnold" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 13215528.4830943 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 84.32 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 11.44 2.68 5.16 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.648888888888889 0.791111111111111 0.875555555555556 0.533333333333333 0.38 "NE" "YES"
"Acarospora microcarpa" "Acarospora microcarpa (Nyl.) Wedd." "SPECIES" "accepted" "Acarospora microcarpa (Nyl.) Wedd." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13157019.5711123 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 107.84 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.68 2.84 7.08 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.662222222222222 0.684444444444444 0.884444444444444 0.497777777777778 0.375 "NE" "YES"
"Acarospora modenensis" "Acarospora modenensis H.Magn., 1929" "SPECIES" "accepted" "Acarospora modenensis H.Magn., 1929" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 NA 12836363.1281442 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 0 0 0 0 "present" 79.04 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 10.84 2.88 6.04 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.653333333333334 0.715555555555556 0.826666666666667 0.604444444444445 0.385 "NE" "YES"
"Acarospora moenium" "Acarospora moenium (Vain.) Räsänen" "SPECIES" "accepted" "Acarospora moenium (Vain.) Räsänen" "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 NA 11945337.5718797 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "pruinose" "absent" 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.48 3.56 4.24 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 1 0.72 0.955555555555556 0.928888888888889 0.871111111111111 0.595 "NE" "NO"
"Acarospora nitrophila" "Acarospora nitrophila H.Magn." "SPECIES" "accepted" "Acarospora nitrophila H.Magn." "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "VULNERABLE" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 9545533.85966109 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pruinose" "absent" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "absent, present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 0 0 0 0 "present" 93.6 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.28 2.52 5.28 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 0.724444444444445 0.72 0.84 0.48 0.49 "NE" "NO"
