"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "AnnuMeanTemp" "Migration_type" "Migration_dist" "MISSING_ALL_TRAITS"
"Cottus poecilopus" "Cottus poecilopus Heckel, 1837" "SPECIES" "accepted" "Cottus poecilopus Heckel, 1837" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 306200.557942123 150 4.91996377 0.680627033 0.329981551 0.433467825 0.868717169 0.730855531 0.467701429 0.25230542 2.602694192 24081.52 "fe1" 2.5 "ma1" 9.56 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "rheo" "rheo" "frb" -7.888 28.712 10.418 "nom" "short" "NO"
"Cottus quadricornis" "Cottus quadricornis Linnaeus, 1758" "SPECIES" "homotypic synonym" "Myoxocephalus quadricornis (Linnaeus, 1758)" "Myoxocephalus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 8708839.59843531 600 5.171371816 0.601020808 0.378473458 0.40996155 1.173765332 0.653057302 0.579243143 0.289693741 5.651065172 1422191 "fe3" 3.68 "ma2" 22.36 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "eury" "eury" "frb" -7.572 28.96 10.696 "nom" "short" "NO"
"Cottus rhenanus" "Cottus rhenanus Freyhof, Kottelat & Nolte, 2005" "SPECIES" "accepted" "Cottus rhenanus Freyhof, Kottelat & Nolte, 2005" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 168475.139935938 322.24 4.73962178284 0.62833069844 0.38953841272 0.44083221996 0.5697032008 0.60253186568 0.4253764394 0.1980636946 2.9747444038 31022.88 "fe1" 2.28 "ma1" 6.18 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.076 30.016 11.65 "nom" "short" "NO"
"Cottus rondeleti" "Cottus rondeleti Freyhof, Kottelat & Nolte, 2005" "SPECIES" "accepted" "Cottus rondeleti Freyhof, Kottelat & Nolte, 2005" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4435.19550613971 242.36 4.52546465288 0.58637506832 0.39047261576 0.43499096932 0.55355970528 0.59333436096 0.41191368528 0.195730319 2.99619933392 31417.68 "fe1" 1.98 "ma1" 5.42 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -8.04 28.872 10.554 "nom" "short" "NO"
"Cottus scaturigo" "Cottus scaturigo Freyhof, Kottelat & Nolte, 2005" "SPECIES" "accepted" "Cottus scaturigo Freyhof, Kottelat & Nolte, 2005" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2014.40701552307 256.72 5.0851587328 0.61387028332 0.4040981344 0.42838860928 0.55392079556 0.6168756132 0.42106137304 0.20535305928 2.90250681356 75060.48 "fe1" 2.16 "ma1" 5.92 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -8.828 28.472 10.46 "nom" "short" "NO"
"Cottus transsilvaniae" "Cottus transsilvaniae Freyhof, Kottelat & Nolte, 2005" "SPECIES" "accepted" "Cottus transsilvaniae Freyhof, Kottelat & Nolte, 2005" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "DD" "DATA_DEFICIENT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3106.56226886968 284.32 4.63529119168 0.62087496856 0.37860740044 0.45879859672 0.59698119964 0.59743349468 0.44752350604 0.21044796228 2.84566044708 334307.92 "fe1" 2.44 "ma1" 8.64 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -8.732 29.592 10.01 "nom" "short" "NO"
"Ctenopharyngodon idella" "Ctenopharyngodon idella (Valenciennes, 1844)" "SPECIES" "accepted" "Ctenopharyngodon idella (Valenciennes, 1844)" "Ctenopharyngodon" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "NEO" NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1599170.05615554 1500 3.96310134 0.398785288 0.255772415 0.351890272 0.447552663 0.48132923 0.226864539 0.178111854 2.281579999 905851.4 "fe3" 3.58 "ma5" 23.6 "ls3" "Herbivorous" 1 1 0 0 0 0 0 0 "demersal" "wc" "pel" "rheo" "eury" "fre" -7.924 28.796 10.31 "pot" "medium" "NO"
"Culaea inconstans" "Culaea inconstans (Kirtland, 1840)" "SPECIES" "accepted" "Culaea inconstans (Kirtland, 1840)" "Culaea" "Gasterosteidae" "Gasterosteiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5152382.32847721 87 3.998048303 0.436867916 0.588235294 0.507994862 0.42889916 0.56303509 0.409092307 0.183675136 5.065428451 250 "fe1" 1 "ma1" 2.5 "ls1" "Omnivorous" 1 0 1 0 1 0 0 0 "bentic" "wc" "ariad" "limno" "limno" "fbm" -8.456 28.404 10.088 "pot" "short" "NO"
"Cyprinodon iberus" "Cyprinodon iberus Valenciennes, 1846" "SPECIES" "homotypic synonym" "Aphanius iberus (Valenciennes, 1846)" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "EN" NA 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 813310.137421997 55 3.138303191 0.425829787 0.569683753 0.515957447 0.275959558 0.617111702 0.292601064 0.146235345 1.701465349 20149.92 "fe1" 1.06 "ma1" 3.9 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 "bentic" "wc" "phylith" "limno" "limno" "frb" -8.12 28.364 10.14 "nom" "short" "NO"
"Cyprinus albor" "Cyprinus albor Scopoli, 1786" "SPECIES" "heterotypic synonym" "Alburnus arborella (Bonaparte, 1841)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "CR" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 129721.996692659 127 4.088881818 0.354663636 0.611174997 0.381927273 0.458499322 0.442709091 0.145736364 0.162780667 2.158013913 935764.4 "fe1" 6.46 "ma1" 18.12 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -8.084 28.676 10.454 "pot" "short" "NO"
"Cyprinus alburnus" "Cyprinus alburnus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Alburnus alburnus (Linnaeus, 1758)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "No" "LC" "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7213077.00336118 250 4.253526855 0.559971056 0.540985824 0.559971056 0.441100168 0.429576461 0.2766026 0.152191702 1.942321838 1363726.4 "fe2" 4.48 "ma2" 28.36 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "eury" "eury" "frb" -8.616 29.816 10.954 "pot" "short" "NO"
"Cyprinus amarus" "Cyprinus amarus Bloch, 1782" "SPECIES" NA "unresolved_accepted_6857" "Cyprinus" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2099144.04887465 484.36 4.65616525232 0.5153182406 0.38039322332 0.30522030128 0.39413422888 0.52051952696 0.226967796 0.15840930652 2.47886651588 254731.56 "fe1" 3.12 "ma1" 13.52 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.332 29.06 10.18 "pot" "short" "YES"
"Cyprinus aspius" "Cyprinus aspius Linnaeus, 1758" "SPECIES" "homotypic synonym" "Leuciscus aspius (Linnaeus, 1758)" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "NEO" "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7348441.6008353 1200 3.995498524 0.591368334 0.226139983 0.562939922 0.659581401 0.427810753 0.346982617 0.174020601 2.212635366 283739.76 "fe3" 5.74 "ma5" 14.32 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "frb" -8.224 29.824 10.654 "pot" "medium" "NO"
"Cyprinus auratus" "Cyprinus auratus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Carassius auratus (Linnaeus, 1758)" "Carassius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "NEO" NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1277857.0722852 590 2.63423759 0.438711954 0.32616582 0.401780205 0.35966378 0.409389939 0.210317985 0.180506568 2.282849533 22393.44 "fe2" 2.44 "ma3" 9.04 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "phy" "limno" "eury" "fre" -8.3 28.544 10.126 "pot" "short" "NO"
"Cyprinus ballerus" "Cyprinus ballerus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Ballerus ballerus (Linnaeus, 1758)" "Ballerus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4326143.81649721 400 3.038215688 0.453846291 0.42853271 0.440269744 0.380661991 0.351679644 0.303461752 0.173014329 2.800809928 37784.12 "fe1" 2.56 "ma4" 6.3 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "rheo" "frb" -7.82 28.508 10.098 "pot" "short" "NO"
"Cyprinus barbus" "Cyprinus barba Linnaeus, 1758" "SPECIES" "synonym" "Barbus barbus (Linnaeus, 1758)" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "NT" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2782586.29181211 1200 4.068372397 0.371264757 0.23787234 0 0.298638298 0.388291764 0.239724726 0.155661105 2.304620804 1389743.4 "fe1" 7.72 "ma5" 22.72 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.932 29.28 10.61 "pot" "medium" "NO"
"Cyprinus benacensis" "Cyprinus benacensis Pollini, 1816" "SPECIES" "homotypic synonym" "Romanogobio benacensis (Pollini, 1816)" "Romanogobio" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" "DD" "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 151251.314281085 186.84 4.73041330328 0.57311003092 0.45185390424 0.35193997052 0.381461117 0.55139501012 0.25222696596 0.1661345878 2.50740355368 161695.6 "fe1" 1.92 "ma1" 6.28 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.644 30.244 11.174 "nom" "short" "NO"
"Cyprinus bipunctatus" "Cyprinus bipunctatus Bloch, 1782" "SPECIES" "homotypic synonym" "Alburnoides bipunctatus (Bloch, 1782)" "Alburnoides" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "No" "VU" "LC" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 445168.136802525 185 3.512796769 0.525739563 0.623262053 0.488984023 0.580383492 0.451359456 0.268386674 0.204675647 3.342143807 798275.2 "fe1" 6.92 "ma2" 19.56 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "rheo" "frb" -8.048 28.476 9.63 "pot" "short" "NO"
"Cyprinus bjoerkna" "Cyprinus bjoerkna Linnaeus, 1758" "SPECIES" "homotypic synonym" "Blicca bjoerkna (Linnaeus, 1758)" "Blicca" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "No" "NT" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7149110.11711454 455 2.485815404 0.459238245 0.503950374 0.36573788 0.331276177 0.354092467 0.308156845 0.17880226 2.999490653 16966.76 "fe2" 1.62 "ma3" 6.14 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "phylith" "eury" "eury" "fre" -8.096 28.692 10.07 "pot" "short" "NO"
"Cyprinus brama" "Cyprinus brama Linnaeus, 1758" "SPECIES" "homotypic synonym" "Abramis brama (Linnaeus, 1758)" "Abramis" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "No" "LC" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 10087817.6155522 820 2.546312456 0.546875558 0.341575092 0.512381063 0.26297763 0.398473812 0.36893787 0.194460833 3.01447933 1355253.2 "fe3" 6.2 "ma4" 29.4 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "phylith" "eury" "rheo" "frb" -7.808 28.884 10.178 "pot" "short" "NO"
"Cyprinus capito" "Cyprinus capito Guldenstadt, 1772" "SPECIES" NA "unresolved_accepted_6858" "Cyprinus" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2491448.65820048 508.24 4.3301963328 0.51628297212 0.38210052836 0.36146233584 0.4298453712 0.48681586632 0.2467680654 0.1566066998 2.55791645764 239604.52 "fe2" 2.72 "ma2" 8.32 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.48 29.9 11.304 "pot" "short" "YES"
"Cyprinus carassius" "Cyprinus carassius Linnaeus, 1758" "SPECIES" "homotypic synonym" "Carassius carassius (Linnaeus, 1758)" "Carassius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "NEO" "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 17689553.9961227 640 2.139643611 0.524307878 0.292355157 0.475862214 0.27207058 0.384168607 0.270874978 0.182361334 1.701818629 53879.8 "fe3" 2.88 "ma1" 11.3 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "phy" "limno" "limno" "fre" -7.988 29.944 10.344 "pot" "short" "NO"
"Cyprinus carpio" "Cyprinus carpio Linnaeus, 1758" "SPECIES" "accepted" "Cyprinus carpio Linnaeus, 1758" "Cyprinus" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "No" "NT" "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3113811.57635169 1200 3.481135273 0.510936185 0.182045455 0.307949315 0.346172727 0.48104781 0.258020926 0.178656382 2.637145238 98275.96 "fe3" 2.56 "ma3" 12.76 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "phy" "limno" "eury" "frb" -7.928 28.436 10.236 "pot" "short" "NO"
"Cyprinus cephalus" "Cyprinus cephalus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Squalius cephalus (Linnaeus, 1758)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "No" "LC" "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7126749.38286684 850 3.572677392 0.608186863 0.359761796 0.532037571 0.46206342 0.356574909 0.344020273 0.172295685 2.6003 22240.44 "fe2" 3.48 "ma3" 12.16 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "eury" "frb" -8.576 29.976 11.054 "pot" "short" "NO"
"Cyprinus chalcoides" "Cyprinus chalcoides Güldenstädt, 1772" "SPECIES" "homotypic synonym" "Alburnus chalcoides (Güldenstädt, 1772)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 627072.093379888 400 4.304443236 0.516448787 0.499901961 0.555920251 0.568627451 0.478271471 0.328975749 0.142962963 2.427996763 1812015.4 "fe1" 4.3 "ma1" 24.04 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "frb" -8.444 28.204 10.678 "pot" "medium" "NO"
"Cyprinus cultratus" "Cyprinus cultratus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Pelecus cultratus (Linnaeus, 1758)" "Pelecus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1915135.12214314 600 4.50888596 0.607308759 0.571666667 0.649525022 0.561490196 0.46361529 0.487796009 0.250072581 3.67045826 33411.4 "fe1" 2.58 "ma3" 5.48 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "pel" "limno" "limno" "frb" -8.296 29.752 10.654 "dia" "medium" "NO"
"Cyprinus erythrophthalmus" "Cyprinus erythrophthalmus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Scardinius erythrophthalmus (Linnaeus, 1758)" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "No" "LC" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 8529344.46373663 510 3.005719096 0.517721457 0.443946643 0.511645125 0.342106838 0.442462444 0.292714738 0.179402632 3.098780467 196339.04 "fe3" 2.92 "ma2" 9.82 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phy" "limno" "limno" "frb" -8.312 28.452 10.32 "pot" "short" "NO"
"Cyprinus gibelio" "Cyprinus gibelio Bloch, 1782" "SPECIES" "homotypic synonym" "Carassius gibelio (Bloch, 1782)" "Carassius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "NEO" NA NA NA "NOT_APPLICABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3148970.28694582 466 2.231072982 0.498755109 0.374346839 0.442976697 0.365432552 0.401313767 0.241731916 0.187138726 1.893603243 54165.52 "fe2" 2.3 "ma3" 7.32 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "phylith" "limno" "eury" "frb" -8.088 28.46 10.02 "pot" "short" "NO"
"Cyprinus gobio" "Cyprinus gobio Linnaeus, 1758" "SPECIES" "homotypic synonym" "Gobio gobio (Linnaeus, 1758)" "Gobio" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "LC" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 52591.9975309844 210 4.762858911 0.577226902 0.441565619 0.173043232 0.298397321 0.645405621 0.149628107 0.188987027 1.980330344 17356.52 "fe1" 1.12 "ma1" 5.94 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "psam" "rheo" "rheo" "frb" -8.72 28.484 10.382 "pot" "short" "NO"
"Cyprinus idus" "Cyprinus idus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Leuciscus idus (Linnaeus, 1758)" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3763069.16348938 850 3.583934434 0.520366586 0.406840754 0.542585138 0.460805228 0.465069806 0.240230979 0.185600454 2.150565321 391659.8 "fe3" 2.8 "ma4" 10.62 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "eury" "rheo" "frb" -8.456 28.844 10.372 "pot" "short" "NO"
"Cyprinus leuciscus" "Cyprinus leuciscus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Leuciscus leuciscus (Linnaeus, 1758)" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "LC" "LC" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 6965307.42875756 400 4.559024887 0.476097198 0.443884164 0.324335707 0.359510662 0.551620454 0.226099646 0.163173148 2.808990347 8628.08 "fe2" 2.1 "ma2" 4.22 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "rheo" "rheo" "frb" -8.168 28.44 10.086 "nom" "short" "NO"
"Cyprinus lumaireul" "Cyprinus lumaireul Schinz, 1840" "SPECIES" "homotypic synonym" "Phoxinus phoxinus (Linnaeus, 1758)" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "LC" "LC" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11088547.2832628 140 4.854359173 0.453321275 0.46132951 0.257509475 0.386550293 0.530481051 0.262041559 0.151901614 2.332147296 31173.8 "fe1" 1.3 "ma2" 6.26 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "wc" "lith" "eury" "eury" "frb" -7.688 28.844 10.208 "pot" "short" "NO"
"Cyprinus nasus" "Cyprinus nasus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Chondrostoma nasus (Linnaeus, 1758)" "Chondrostoma" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "CR" "LC" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2211452.99333502 500 3.959408526 0.468442813 0.363636364 0.321312998 0.313872727 0.418782789 0.276320498 0.15578047 2.31372549 61854.2 "fe2" 4.96 "ma5" 9.92 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.408 28.372 10.2 "pot" "medium" "NO"
"Cyprinus phoxinus" "Cyprinus phoxinus Linnaeus, 1758" "SPECIES" "homotypic synonym" "Phoxinus phoxinus (Linnaeus, 1758)" "Phoxinus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "LC" "LC" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11088547.2832628 140 4.854359173 0.453321275 0.46132951 0.257509475 0.386550293 0.530481051 0.262041559 0.151901614 2.332147296 30165.24 "fe1" 1.26 "ma2" 5.58 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "wc" "lith" "eury" "eury" "frb" -9.18 29.008 10.34 "pot" "short" "NO"
"Cyprinus pigus" "Cyprinus pigus lacepede, 1803" "SPECIES" NA "unresolved_accepted_6859" "Cyprinus" "Cyprinidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2119898.88877425 442.64 4.6241488338 0.5219559784 0.40050197868 0.34054024192 0.41222134372 0.5160128252 0.246453813 0.15379982444 2.48045880996 60707.56 "fe1" 2.72 "ma2" 7.36 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.308 29.1 10.524 "pot" "short" "YES"
